KIC,Teff,E_Teff,e_Teff,logg,E_logg,e_logg,Mass,E_Mass,e_Mass,Prot,E_Prot,Sph,flag1,flag2,flag3,flag4
11240278,6212.1,116.6,127.0,4.122,0.033,0.035,1.309,0.054,0.066,5.41,0.39,34669,,1,0,
11240695,5279.4,90.8,87.5,4.575,0.018,0.029,0.831,0.029,0.04,28.78,4.04,6051,,1,0,
11240650,6302.6,127.1,123.9,4.29,0.04,0.043,1.145,0.063,0.07,16.53,1.62,1231,,1,0,
11240616,6544.7,127.7,124.8,3.883,0.029,0.042,1.491,0.066,0.132,16.47,1.64,320,,1,0,
11293790,5623.5,115.5,110.6,4.19,0.064,0.063,0.966,0.077,0.071,6.61,0.47,38135,,1,0,
11294343,5758.2,113.6,108.7,4.266,0.045,0.048,0.998,0.076,0.076,27.73,1.82,2576,,1,0,
11294273,5683.0,109.5,105.1,4.331,0.042,0.042,0.993,0.07,0.068,20.93,1.88,2963,,1,0,
11294271,5187.0,92.8,86.9,4.501,0.037,0.039,0.861,0.052,0.052,20.63,1.86,23692,,1,0,
11347722,5134.5,87.9,79.6,4.457,0.041,0.031,0.827,0.049,0.035,9.36,0.68,26399,,1,0,
11347791,5689.2,89.3,80.5,4.132,0.026,0.037,1.22,0.044,0.094,45.1,7.8,4769,,1,0,
11347865,6334.9,110.2,105.5,4.385,0.016,0.024,1.171,0.032,0.044,8.01,0.77,761,,1,0,
11294143,5375.9,96.0,93.1,4.533,0.029,0.043,0.863,0.044,0.057,25.72,2.25,4992,,1,0,
11294082,6701.9,144.4,134.6,3.986,0.032,0.031,1.434,0.072,0.068,4.65,0.45,1250,,1,0,
11347519,5615.0,122.2,123.4,4.252,0.04,0.042,1.008,0.074,0.072,27.58,1.88,2674,,1,0,
11347627,5267.3,99.4,91.4,4.508,0.041,0.048,0.848,0.051,0.055,23.54,2.26,13193,,1,0,
11348003,5776.4,91.8,91.5,4.412,0.027,0.035,1.086,0.047,0.064,26.63,2.38,3433,,1,0,
11348011,5324.7,87.6,84.9,4.54,0.018,0.028,0.908,0.032,0.041,19.39,2.42,26874,,1,0,
11400437,5599.8,100.1,92.4,4.561,0.021,0.029,0.862,0.036,0.042,20.19,2.15,2497,,1,0,
11400372,5534.5,86.6,83.3,4.508,0.018,0.028,0.962,0.034,0.046,18.21,1.5,18774,,1,0,
