Name,PSRJ,P0,P1,F0,Binary,Type,Age,Bsurf,Edot,Dist
"B2217+47","J2219+4754",0.5384688219194,2.765209E-15,1.857117736985," "," ",3090000.0,1.22999996E12,7.000000186963004E32,2.61
"J2215+5135","J2215+5135",0.00260961972345,3.34E-20,383.1975942761,"ELL1","HE",1.24E9,2.99E8,7.400000002235172E34,3.26
"J2213+53","J2213+53",0.751,,1.331558," "," ",,,,7.58
"J2208+5500","J2208+5500",0.93316107478,6.9878E-15,1.07162635372," "," ",2120000.0,2.58000001E12,3.400000059627927E32,3.55
"J2222+5602","J2222+5602",1.336,,0.748503," "," ",,,,7.22
"J2240+5832","J2240+5832",0.1399345,1.5358E-14,7.1462," ","HE[tpc+11]",144000.0,1.48000001E12,2.1999999880790704E35,14.85
"J2238+5903","J2238+5903",0.16273385299,9.7034E-14,6.1450029089," ","NRAD",26600.0,4.02E12,8.900000154972073E35,
"B2306+55","J2308+5547",0.4750676748022,1.99491E-16,2.104963256901," "," ",3.77E7,3.11999988E11,7.300000106624791E31,2.42
"J2315+58","J2315+58",1.061,,0.942507," "," ",,,,2.86
"B2351+61","J2354+6155",0.944783886655,1.626279E-14,1.058443115007," "," ",920000.0,3.96999996E12,7.599999662488697E32,3.31
"J2301+5852","J2301+5852",6.9790709703,4.7123E-13,0.14328554678," ","AXP,NRAD",235000.0,5.8000002E13,5.500000042957252E31,3.3
"B2255+58","J2257+5909",0.368246454342,5.75295E-15,2.71557265035," "," ",1010000.0,1.47000001E12,4.499999922700225E33,3.0
"B2319+60","J2321+6024",2.256488426824,7.03689E-15,0.443166465253," "," ",5080000.0,4.03000001E12,2.400000084890052E31,2.7
"J2302+6028","J2302+6028",1.20640428819,2.04E-15,0.828909520456," "," ",9370000.0,1.58999996E12,4.600000011123483E31,6.8
"J2326+6141","J2326+6141",0.79,,1.265823," "," ",,,,1.78
"B2324+60","J2326+6113",0.2336519694946,3.525632E-16,4.279869765973," "," ",1.05E7,2.90000011E11,1.1000000085914504E33,4.82
"B2334+61","J2337+6151",0.495369868028,1.934498E-13,2.01869363589," "," ",40600.0,9.9099995E12,6.300000008195637E34,0.7
"J2333+6145","J2333+6145",0.756899382059,1.1761E-15,1.321179569839," "," ",1.02E7,9.5500003E11,1.1000000085914504E32,5.01
"J2343+6221","J2343+6221",1.799,,0.555864," "," ",,,,4.59
"B2323+63","J2325+6316",1.436309536149,2.82546E-15,0.696228754897," "," ",8050000.0,2.04000002E12,3.8000000586180238E31,10.86
"J2352+65","J2352+65",1.164,,0.859107," "," ",,,,7.72
"J1929+1955","J1929+1955",0.2578319398983,2.5553E-15,3.878495427659," "," ",1600000.0,8.2100001E11,5.900000105611978E33,12.08
"B1929+20","J1932+2020",0.268217402985,4.21706E-15,3.72831885206," "," ",1010000.0,1.07999999E12,8.599999709986148E33,5.0
"J1929+2121","J1929+2121",0.723598503258,2.1386E-15,1.381981852502," "," ",5360000.0,1.25999999E12,2.2000000171829007E32,3.36
"J1936+21","J1936+21",0.642932,,1.555374," "," ",,,,10.11
"J1938+2213","J1938+2213",0.1661155731566,4.24423E-14,6.01990518407," "," ",62000.0,2.69000009E12,3.700000047683715E35,4.54
"J1935+2154","J1935+2154",3.24498,,0.3081683," ","AXP,NRAD",,,,
"B1930+22","J1932+2220",0.14446976514,5.75717E-14,6.9218635401," "," ",39800.0,2.92E12,7.500000298023221E35,10.9
"B1920+21","J1922+2110",1.07792434298,8.1803E-15,0.92770889396," "," ",2090000.0,3.00000005E12,2.5999999706982627E32,4.0
"B1925+22","J1927+2234",1.431066414236,7.71E-16,0.698779588461," "," ",2.94E7,1.05999997E12,9.999999974752424E30,9.3
"B1919+21","J1921+2153",1.3373021601895,1.348207E-15,0.747774160372," "," ",1.57E7,1.36000006E12,2.1999999262334305E31,0.3
"J1940+2246","J1940+2246",0.25889,,3.862644," "," ",,,,8.82
"J1940+2337","J1940+2337",0.546824157964,7.67965E-14,1.82874144354," "," ",113000.0,6.56E12,1.900000032037496E34,9.87
"J1946+24","J1946+24",4.729,,0.211461," ","RRAT",,,,4.84
"J1950+2414","J1950+2414",0.00430477554974,1.89E-20,232.30014862462,"BT"," ",3.61E9,2.89E8,9.399999980814753E33,7.29
"J1946+2535","J1946+2535",0.51516705131,5.641E-15,1.9411179295," "," ",1450000.0,1.73000006E12,1.5999999595805998E33,9.58
"J1934+2352","J1934+2352",0.17843152366,1.30699E-13,5.6043908581," "," ",21600.0,4.8900001E12,9.099999815225599E35,23.98
"B1937+24","J1939+2449",0.6453024694,1.8271E-14,1.5496608915," "," ",560000.0,3.47000013E12,2.699999895412474E33,7.34
"B1931+24","J1933+2421",0.81369030283,8.1098E-15,1.22896880609," "," ",1590000.0,2.60000003E12,5.9000001783715546E32,5.52
"J1941+2525","J1941+2525",2.306152697,1.608349E-13,0.433622631017," "," ",227000.0,1.95000009E13,5.1999999413965254E32,15.35
"B1935+25","J1937+2544",0.20098020244218,6.429167E-16,4.97561445281," "," ",4950000.0,3.63999986E11,3.1000000308267766E33,2.76
"B1915+22","J1917+2224",0.425897254225,2.86494E-15,2.34798414425," "," ",2360000.0,1.12000002E12,1.5000000712461764E33,8.04
"J1923+2515","J1923+2515",0.00378815551961,9.42E-21,263.98071431401," "," ",6.37E9,1.91E8,6.799999973736702E33,0.99
"J1912+2525","J1912+2525",0.62197624506,2.25E-16,1.60777844482," "," ",4.38E7,3.78999996E11,3.6999999792897132E31,2.02
"B1918+26","J1920+2650",0.785521849527,3.436E-17,1.273039063907," "," ",3.62E8,1.66000001E11,2.799999947455944E30,1.46
"J1955+2527","J1955+2527",0.00487276586298,9.12E-21,205.22225531037," "," ",8.47E9,2.13E8,3.1000000308267766E33,9.06
"J1948+2551","J1948+2551",0.1966268136138,9.02244E-15,5.085776357868," "," ",345000.0,1.35000005E12,4.699999932199715E34,11.85
"J1952+2630","J1952+2630",0.02073236056267,4.2721E-18,48.233774295845,"ELL1"," ",7.69E7,9.52E9,1.900000032037496E34,13.67
"J1946+2611","J1946+2611",0.4350602546,2.197E-14,2.2985321905," "," ",314000.0,3.12999988E12,1.0999999940395352E34,7.78
"J1953+2732","J1953+2732",1.33396499366,1.773E-15,0.749644859312," "," ",1.19E7,1.55999994E12,2.9000000267842545E31,7.86
"J1957+2831","J1957+2831",0.3076828651978,3.10989E-15,3.250099739409," "," ",1570000.0,9.8999999E11,4.1999999666586504E33,6.98
"J1954+2836","J1954+2836",0.0927090547,2.1163E-14,10.78643292," ","NRAD",69400.0,1.41999997E12,1.000000014901161E36,
"B1953+29","J1955+2908",0.00613316651024,2.972E-20,163.04791306911,"BT"," ",3.27E9,4.32E8,5.099999834783374E33,5.39
"B1952+29","J1954+2923",0.4266767865302,1.711E-18,2.343694411248," "," ",3.95E9,2.72999997E10,8.699999654027121E29,0.42
"J1958+2846","J1958+2846",0.29038924475,2.12038E-13,3.4436537099," ","NRAD",21700.0,7.9399999E12,3.4000001847743976E35,
"J2002+30","J2002+30",0.421794,,2.370826," "," ",,,,7.43
"J2006+3102","J2006+3102",0.16369523645,2.4872E-14,6.108913257," "," ",104000.0,2.04000002E12,2.1999999880790704E35,5.58
"J2007+3120","J2007+3120",0.60820531457,1.5604E-14,1.64418162098," "," ",618000.0,3.11999988E12,2.699999895412474E33,7.28
"B2002+31","J2004+3137",2.11126473382,7.45504E-14,0.473649743674," "," ",449000.0,1.27000002E13,3.0999999580672003E32,8.0
"B2000+32","J2002+3217",0.6967605102,1.05139E-13,1.4352133702," "," ",105000.0,8.6599999E12,1.2000000569969412E34,6.68
"J1937+2950","J1937+2950",1.65742878336,3.4811E-15,0.603344173844," "," ",7540000.0,2.42999991E12,3.000000106112565E31,6.44
"J1949+3106","J1949+3106",0.0131381833437,9.3913E-20,76.114023821963,"DD"," ",2.22E9,1.12E9,1.5999999595805998E33,7.78
"B1951+32","J1952+3252",0.0395311928548,5.844803E-15,25.2964792556," ","HE[rbd+95,sof95]",107000.0,4.86000001E11,3.7000000476837145E36,3.0
"J1900+30","J1900+30",0.602227,,1.660503," "," ",,,,4.56
"J1931+30","J1931+30",0.582126,,1.717841," "," ",,,,3.03
"J1946+3417","J1946+3417",0.00317013922781,3.7E-21,315.4435588282,"BT"," ",1.36E10,1.1E8,4.600000102072953E33,6.41
"B1946+35","J1948+3540",0.717311174076,7.0612E-15,1.394095109822," "," ",1610000.0,2.28000006E12,7.599999662488697E32,7.87
"J2013+3058","J2013+3058",0.276027693446,1.5194E-16,3.622824896719," "," ",2.88E7,2.06999994E11,2.9000000722589896E32,6.88
"J2010+3230","J2010+3230",1.4424475206,3.616E-15,0.693266122835," "," ",6320000.0,2.31000008E12,4.800000169780104E31,18.89
"J2011+3331","J2011+3331",0.93173309347,1.7857E-15,1.073268736517," "," ",8270000.0,1.31000002E12,8.699999852979088E31,12.95
"J2009+3326","J2009+3326",1.43836860189,1.468E-15,0.695232083547," "," ",1.55E7,1.47000001E12,1.9000000293090119E31,10.73
"J2018+3431","J2018+3431",0.3876640866385,1.83649E-15,2.57955285121," "," ",3340000.0,8.5400001E11,1.1999999696854499E33,8.79
"J2028+3332","J2028+3332",0.1767074151138,4.85753E-15,5.65907208453," ","NRAD",576000.0,9.3799999E11,3.5000001080334175E34,
"J2021+3651","J2021+3651",0.103740952074,9.57209E-14,9.6393948581," ","HE[aaa+09d]",17200.0,3.18999993E12,3.400000035762786E36,1.8
"J2030+3641","J2030+3641",0.2001285881663,6.5001E-15,4.99678736138," ","HE",488000.0,1.15000004E12,3.1999999191611994E34,11.17
"B2027+37","J2029+3744",1.21680465774,1.231961E-14,0.821824599075," "," ",1560000.0,3.91999993E12,2.7000000045518384E32,7.0
"J2004+3429","J2004+3429",0.24095264193,2.06825E-13,4.15019313335," "," ",18500.0,7.1399999E12,5.799999833106993E35,22.18
"J2005+3547","J2005+3547",0.615033894871,2.808E-16,1.625926649473," "," ",3.47E7,4.20999987E11,4.800000169780104E31,30.0
"J2005+3552","J2005+3552",0.30794290464,2.99E-15,3.2473552238," "," ",1630000.0,9.7099999E11,3.9999998989514993E33,30.0
"J1959+3620","J1959+3620",0.406081181,3.6E-17,2.46256179008," "," ",1.79E8,1.21999999E11,2.1000000742787957E31,29.32
"J2022+3842","J2022+3842",0.048578779636,8.61E-14,20.58511983," ","HE",8940.0,2.07000004E12,2.9999999999999993E37,10.0
"B2011+38","J2013+3845",0.2301936138595,8.851045E-15,4.344169168005," "," ",412000.0,1.43999998E12,2.8999999631196253E34,13.07
"B2035+36","J2037+3621",0.61871508419,4.5024E-15,1.61625282066," "," ",2180000.0,1.69000003E12,7.500000356230882E32,5.05
"J2021+4026","J2021+4026",0.26531766093,5.4682E-14,3.769066848," ","NRAD",76900.0,3.84999988E12,1.2000000104308126E35,2.15
"J2032+4127","J2032+4127",0.1432499,1.25E-14,6.980808,"BT","HE",181000.0,1.36000006E12,1.7000000923871988E35,1.7
"J2030+4415","J2030+4415",0.22707017739,6.4843E-15,4.4039248637," ","NRAD",555000.0,1.22999996E12,2.1999999880790704E34,
"J2027+4557","J2027+4557",1.099651368044,3.094E-16,0.909379126021," "," ",5.63E7,5.9000003E11,9.199999908560128E30,22.99
"B2000+40","J2002+4050",0.9050668203089,1.738783E-15,1.104890796526," "," ",8250000.0,1.26999999E12,9.2999998742016E31,8.3
"J2001+42","J2001+42",0.719161,,1.39051," "," ",,,,3.06
"J1941+43","J1941+43",0.840887,,1.18922," "," ",,,,5.91
"J1954+43","J1954+43",1.386961,,0.721," "," ",,,,12.57
"J2024+48","J2024+48",1.262,,0.792393," "," ",,,,5.62
"J1957+5033","J1957+5033",0.3748062242,7.08E-15,2.66804534," ","NRAD",839000.0,1.65E12,5.30000019352883E33,
"B1953+50","J1955+5059",0.5189379874091,1.372366E-15,1.927012522234," "," ",5990000.0,8.5400001E11,3.899999865097924E32,1.8
"J1913+3732","J1913+3732",0.851078948902,1.3792E-15,1.174979126543," "," ",9780000.0,1.1E12,8.799999704933722E31,5.5
"B1905+39","J1907+4002",1.235757452781,5.40707E-16,0.809220286513," "," ",3.62E7,8.2700003E11,1.0999999631167153E31,1.76
"J1921+42","J1921+42",0.595201,,1.6801," "," ",,,,3.47
"B1811+40","J1813+4013",0.931089084936,2.54871E-15,1.074011086779," "," ",5790000.0,1.55999994E12,1.200000042445026E32,4.32
"J1821+41","J1821+41",1.261787,,0.79253," "," ",,,,3.76
"J1816+4510","J1816+4510",0.00319310355385,4.31E-20,313.174935649713,"ELL1","HE[ksr+12]",1.17E9,3.75E8,5.200000014156101E34,4.2
"J1800+50","J1800+50",0.578364,,1.72901," "," ",,,,1.47
"J1935+52","J1935+52",0.568387,,1.75936," "," ",,,,6.84
"J1922+58","J1922+58",0.529623,,1.88814," "," ",,,,5.38
"J1815+55","J1815+55",0.426802,,2.34301," "," ",,,,3.87
"B1839+56","J1840+5640",1.6528618528869,1.494818E-15,0.605011240506," "," ",1.75E7,1.58999996E12,1.3000000080864989E31,2.61
"J1836+5925","J1836+5925",0.173263836028,1.5016E-15,5.771544847," ","XINS,NRAD",1830000.0,5.1599999E11,1.0999999940395352E34,
"B2106+44","J2108+4441",0.4148705368737,8.621E-17,2.410390498047," "," ",7.62E7,1.91000003E11,4.800000169780104E31,5.28
"J2111+4606","J2111+4606",0.157829924735,1.430393E-13,6.3359340865," ","NRAD",17500.0,4.81E12,1.4000000059604642E36,
"B2111+46","J2113+4644",1.014684793189,7.14612E-16,0.985527729116," "," ",2.25E7,8.6199999E11,2.7000000955013087E31,4.0
"J2044+4614","J2044+4614",1.3927154635,6.3E-16,0.71802175405," "," ",3.5E7,9.48E11,9.199999908560128E30,26.78
"J2047+5029","J2047+5029",0.445944557385,4.17572E-15,2.242431224778," "," ",1690000.0,1.37999994E12,1.9000000611413266E33,5.03
"J2122+54","J2122+54",0.1388657,,7.2012," "," ",,,,1.7
"B2022+50","J2023+5037",0.372619054536,2.512052E-15,2.683706020472," "," ",2350000.0,9.7899997E11,1.9000000611413266E33,1.8
"B2021+51","J2022+5154",0.529196917808,3.06337E-15,1.88965575261," "," ",2740000.0,1.29000001E12,8.19999986561015E32,1.8
"B2036+53","J2038+5319",1.424568215153,9.4418E-16,0.701967086843," "," ",2.39E7,1.17000005E12,1.3000000080864989E31,13.83
"J2030+55","J2030+55",0.579,,1.727116," "," ",,,,3.67
"B2045+56","J2046+5708",0.476734842147,1.11216E-14,2.09760208735," "," ",679000.0,2.3300001E12,4.1000000783242273E33,9.67
"J2105+6223","J2105+6223",2.30487883766,5.219E-15,0.433862285366," ","RRAT",7000000.0,3.50999989E12,1.6999999843392283E31,3.03
"J2217+5733","J2217+5733",1.05684421944,6.51E-16,0.94621324657," "," ",2.57E7,8.39E11,2.1999999262334305E31,6.82
"J2210+57","J2210+57",2.05743,,0.48604," "," ",,,,8.67
"J2216+5759","J2216+5759",0.41910226464,6.9048E-14,2.38605248497," "," ",96200.0,5.4400002E12,3.700000001117586E34,7.82
"J2238+6021","J2238+6021",3.07,,0.325733," "," ",,,,8.74
"J2229+6114","J2229+6114",0.05162357393,7.827E-14,19.37099515," ","HE[hcg+01,ppp+09,aaa+09i]",10500.0,2.03000001E12,2.200000047683715E37,3.0
"B2227+61","J2229+6205",0.443054560638,2.25534E-15,2.257058359945," "," ",3110000.0,1.01E12,9.999999747378748E32,5.7
"J2206+6151","J2206+6151",0.322673549948,3.97E-16,3.09910744206," "," ",1.29E7,3.61999991E11,4.700000135926529E32,13.81
"J2229+64","J2229+64",1.89312,,0.52823," "," ",,,,16.46
"B2224+65","J2225+6535",0.682542497406,9.6606E-15,1.4651102368," "," ",1120000.0,2.60000003E12,1.1999999696854499E33,2.0
"J2244+63","J2244+63",0.461,,2.169197," "," ",,,,3.58
"J2319+6411","J2319+6411",0.21601827884014,1.632E-16,4.6292378838," "," ",2.1E7,1.90000005E11,6.399999983841551E32,25.66
"J2311+67","J2311+67",1.9447,,0.51422," ","RRAT",,,,5.02
"J2316+69","J2316+69",0.813386,,1.22943," "," ",,,,3.62
"B2148+63","J2149+6329",0.38014034472,1.681E-16,2.63060738985," "," ",3.58E7,2.56E11,1.200000042445026E32,13.65
"J2137+64","J2137+64",1.75087,,0.57114," "," ",,,,11.3
"J2113+67","J2113+67",0.5521697,,1.81104," "," ",,,,3.65
"J2243+69","J2243+69",0.855405,,1.16904," "," ",,,,3.94
"B2241+69","J2242+6950",1.664500786185,4.82385E-15,0.600780731556," "," ",5470000.0,2.86999996E12,4.099999841855605E31,2.3
"J2017+59","J2017+59",0.403619,,2.47758," "," ",,,,4.71
"J1929+62","J1929+62",1.456004,,0.68681," "," ",,,,5.24
"J1939+66","J1939+66",0.022260606,,44.92241," "," ",,,,3.36
"J1953+67","J1953+67",0.008565431,,116.7484," "," ",,,,5.37
"J2043+7045","J2043+7045",0.588,,1.70068," "," ",,,,6.0
"J2027+74","J2027+74",0.515229,,1.94088," "," ",,,,0.6
"J1859+76","J1859+76",1.393617,,0.71756," "," ",,,,4.02
"J1942+81","J1942+81",0.2035682,,4.91236," "," ",,,,4.19
"J2353+85","J2353+85",1.011691,,0.98844," "," ",,,,3.55
"B2327-20","J2330-2005",1.643622185327,4.63038E-15,0.608412327923," "," ",5620000.0,2.7899999E12,4.099999841855605E31,0.47
"B0031-07","J0034-0721",0.9429509945598,4.0821E-16,1.060500498721," "," ",3.66E7,6.2800003E11,1.9000000293090119E31,1.03
"J2339-0533","J2339-0533",0.00288422674155,1.4102E-20,346.71337922051,"ELL1","HE[rbs+14]",3.24E9,2.04E8,2.3000000510364766E34,1.1
"J2346-0609","J2346-0609",1.181463382967,1.36305E-15,0.846407950019," "," ",1.37E7,1.28E12,3.299999889350146E31,1.96
"J0108-1431","J0108-1431",0.807564614019,7.704E-17,1.2382910081," "," ",1.66E8,2.51999994E11,5.800000053568509E30,0.21
"B0148-06","J0151-0635",1.464664549334,4.4259E-16,0.682750190448," "," ",5.24E7,8.1499999E11,5.599999894911888E30,1.93
"J0034-0534","J0034-0534",0.00187718188458,4.966E-21,532.71342974902,"ELL1","HE[aaa+10b]",5.99E9,9.77E7,3.0000000260770315E34,0.98
"J0051+0423","J0051+0423",0.3547317989,7.0E-18,2.81903117539," "," ",8.03E8,5.0400002E10,6.199999802447563E30,0.94
"J0030+0451","J0030+0451",0.00486545320737,1.01736E-20,205.530699274922," ","HE[btlb00,aaa+09e]",7.58E9,2.25E8,3.499999875202774E33,0.3
"J0152+0948","J0152+0948",2.74664729014,1.7E-15,0.364080238329," "," ",2.56E7,2.19E12,3.199999980552092E30,2.3
"J0137+1654","J0137+1654",0.4147630265082,1.223E-17,2.411015293284," "," ",5.37E8,7.2100004E10,6.800000278417427E30,2.51
"J2256-1024","J2256-1024",0.00229,,436.681223,"BT","HE",,,,0.91
"J2325-0530","J2325-0530",0.868735115025,1.0287E-15,1.15109885937," ","RRAT",1.34E7,9.5699999E11,6.1999999161344005E31,1.07
"J2248-0101","J2248-0101",0.477233119123,6.5935E-16,2.095411990345," "," ",1.15E7,5.6799999E11,2.400000084890052E32,2.28
"J2145-0750","J2145-0750",0.01605242391809,2.97876E-20,62.295887842383,"ELL1"," ",8.54E9,7.0E8,2.800000038405414E32,0.53
"J2129-04","J2129-04",0.00762,,131.233596," ","HE",,,,1.03
"J2222-0137","J2222-0137",0.03281785905307,5.865E-20,30.471213810232,"DD"," ",8.87E9,1.4E9,6.599999778700292E31,0.27
"J2139+00","J2139+00",0.31247,,3.20031," "," ",,,,2.97
"J2143+0654","J2143+0654",9.42822888,4.1E-14,0.1060644595," ","XINS,NRAD",3650000.0,1.98999991E13,1.8999999440438837E30,
"J2234+06","J2234+06",0.0036,,277.777778,"BT"," ",,,,0.63
"J2235+1506","J2235+1506",0.05976735798455,1.576E-19,16.731540990294," "," ",6.01E9,3.11000013E9,2.9000000267842545E31,1.15
"J2243+1518","J2243+1518",0.596799464458,1.125E-16,1.675604720772," "," ",8.41E7,2.62000001E11,2.1000000742787957E31,2.9
"J2215+1538","J2215+1538",0.3741958930416,2.36723E-15,2.672397048165," "," ",2500000.0,9.5199999E11,1.800000027287751E33,3.12
"J0023+0923","J0023+0923",0.00305,,327.868852,"BT","HE",,,,1.0
"J2340+08","J2340+08",0.3033,,3.297066," "," ",,,,2.28
"J0006+1834","J0006+1834",0.69374767047,2.097E-15,1.4414462816," "," ",5240000.0,1.21999996E12,2.499999936844687E32,0.7
"J2317+1439","J2317+1439",0.00344525107102,2.42E-21,290.254608266681,"BT"," ",2.26E10,9.24E7,2.3000000510364764E33,1.89
"J2329+16","J2329+16",0.6321,,1.582028," "," ",,,,2.64
"J2322+2057","J2322+2057",0.00480842820984,9.7E-21,207.968166802197," "," ",7.85E9,2.19E8,3.399999986868351E33,0.78
"J2253+1516","J2253+1516",0.792235920118,6.65E-17,1.262250264859," "," ",1.89E8,2.31999996E11,5.300000225361145E30,2.81
"B2315+21","J2317+2149",1.444653102317,1.047047E-15,0.692207699133," "," ",2.19E7,1.23999997E12,1.3999999737279718E31,1.45
"J2307+2225","J2307+2225",0.535828895432,8.7E-18,1.86626740089," "," ",9.76E8,6.9100003E10,2.2000000399202685E30,0.38
"J0614-3329","J0614-3329",0.00314866957944,1.75E-20,317.5944552995,"BT","HE",2.84E9,2.38E8,2.1999999880790704E34,1.02
"B0628-28","J0630-2834",1.24441859615,7.1229E-15,0.80358811986," ","HE[to05]",2770000.0,3.01000006E12,1.4999999621068123E32,0.32
"J0656-2228","J0656-2228",1.22475441462,2.67E-17,0.816490218825," "," ",7.27E8,1.83000007E11,5.7000001163487455E29,1.79
"J0721-2038","J0721-2038",0.015542394974,4.4E-20,64.3401484567,"BT"," ",5.6E9,8.37E8,4.600000102072953E32,3.87
"J0633-2015","J0633-2015",3.2532108384,3.82E-15,0.30738862302," "," ",1.35E7,3.56999994E12,4.400000079840537E30,7.84
"J0610-2100","J0610-2100",0.0038613247043,1.235E-20,258.97847929928,"BT","HE[egc+13]",4.95E9,2.21E8,8.50000011269003E33,5.64
"J0520-2553","J0520-2553",0.2416421756731,3.0092E-17,4.138350423366," "," ",1.27E8,8.63E10,8.400000297115183E31,3.47
"B0450-18","J0452-1759",0.548939223294,5.753107E-15,1.821695294426," "," ",1510000.0,1.79999998E12,1.400000037392601E33,0.4
"B0559-05","J0601-0527",0.3959691695432,1.302098E-15,2.52544914331," "," ",4820000.0,7.2700002E11,8.299999899463726E32,7.54
"B0727-18","J0729-1836",0.51016034483,1.895713E-14,1.96016803372," "," ",426000.0,3.1499999E12,5.600000149570404E33,3.25
"J0725-1635","J0725-1635",0.4243114031834,9.264E-17,2.356759664005," "," ",7.26E7,2.00999993E11,4.800000169780104E31,4.68
"J0734-1559","J0734-1559",0.15625,1.22E-14,6.4," "," ",203000.0,1.39999995E12,1.3000000268220898E35,
"J0729-1448","J0729-1448",0.251658714181,1.132879E-13,3.9736354978," "," ",35200.0,5.4000002E12,2.800000086426734E35,4.37
"J0824+00","J0824+00",0.0099,,101.010101," "," ",,,,2.57
"B0820+02","J0823+0159",0.8648728046988,1.0455E-16,1.156239385222,"BT"," ",1.31E8,3.04000008E11,6.399999961104184E30,1.44
"B0621-04","J0624-0424",1.039076475851,8.30442E-16,0.962393070424," "," ",1.98E7,9.4000002E11,2.9000000267842545E31,4.28
"J0652-0142","J0652-0142",0.924053918109,1.525E-16,1.082187933412," "," ",9.6E7,3.8000001E11,7.599999776175535E30,5.83
"J0658+0022","J0658+0022",0.563294925255,9.15201E-15,1.775268966869," "," ",975000.0,2.30000008E12,1.9999999494757496E33,6.46
"J0613-0200","J0613-0200",0.00306184408768,9.5899E-21,326.600562067686,"ELL1","HE",5.06E9,1.73E8,1.3000000035390254E34,1.09
"J0630-0046","J0630-0046",0.680574832268,3.7481E-15,1.469346135924," "," ",2880000.0,1.61999998E12,4.700000135926529E32,5.57
"J0608+00","J0608+00",1.0762,,0.929195," "," ",,,,2.58
"J0623+0340","J0623+0340",0.613759600022,8.837E-17,1.62930241737," "," ",1.1E8,2.36000002E11,1.5000000530562825E31,2.53
"J0621+0336","J0621+0336",0.2699540683678,7.24E-18,3.704333874448," "," ",5.91E8,4.47E10,1.5000000530562825E31,3.58
"J0635+0533","J0635+0533",0.033856495,,29.53643," ","NRAD",,,,
"J0633+0632","J0633+0632",0.29739519058,7.9592E-14,3.3625291588," ","NRAD",59200.0,4.9199999E12,1.2000000104308126E35,
"J0646+0905","J0646+0905",0.9039132,7.357E-16,1.1063009," "," ",1.95E7,8.25E11,3.9000001379463347E31,9.5
"J0806+08","J0806+08",2.0631,,0.484707," "," ",,,,5.07
"J0711+0931","J0711+0931",1.21409049248,4.0E-16,0.823661832618," "," ",4.81E7,7.0499998E11,8.800000159681074E30,2.39
